Title,Abstract,StoreId,ArticleType,Authors,copyright,documentType,entryDate,language,languageOfSummary,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database,source_file
"Sensational 'Ravens' To Sing Sunday Nite: At Auditorium, With Hudson's Dance Band Dispensing the Swing: At Auditorium, With Hudson's Dance Band Dispensing the Swing","The Sensation of 1947-- the, melodious, riffing, jiving Ravens --the top headline vocal combo in a recent nation-wide poll, and the Smooth-As-Velvet dance band of George Hudson, will take the footlights at the Municipal auditorium Sunday night.",2883311153,newspapers,, Copyright Kansas City Call 1948, Article," May 14, 1948", English, English," Kansas City, Missouri","May 14, 1948",The Call (1933-),1948,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/sensational-ravens-sing-sunday-nite-at-auditorium/docview/2883311153/se-2?accountid=14556, c15,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Sensational+%27Ravens%27+To+Sing+Sunday+Nite%3A+At+Auditorium%2C+With+Hudson%27s+Dance+Band+Dispensing+the+Swing&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1948-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=c15&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Birmingham Barons To Play Monarchs Sunday: Meat In TwIn-BIH Sunday at 2 P. M; Single Monday Nite: Meat In TwIn-BIH Sunday at 2 P. M; Single Monday Nite,"The Birmingham Black Barons, practically tromping on the heels of the league-leading Kansas City Monarchs, being in second place in team standing and second in round main fistic event to be held debut in Kansas City when they tangle with the Monarchs in a...",2883297267,newspapers,, Copyright Kansas City Call 1946, Article," Jun 28, 1946", English, English," Kansas City, Missouri","Jun 28, 1946",The Call (1933-),1946,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/birmingham-barons-play-monarchs-sunday-meat-twin/docview/2883297267/se-2?accountid=14556, c18,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Birmingham+Barons+To+Play+Monarchs+Sunday%3A+Meat+In+TwIn-BIH+Sunday+at+2+P.+M%3B+Single+Monday+Nite&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1946-06-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=c18&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Ray Robinson Meets Gene Fullmer Wednesday Nite: To Battle For World 160 Title; Top Condition For Both Fighter Report The Televised Scrap: To Battle For World 160 Title; Top Condition For Both Fighter Report The Televised Scrap,"NEW YORK.-- Middleweight Sugar Ray Robinson will put his world title on the line here Wednesday, Jan. 2, when he meets Gene Fullmer of West Jordan. Utah. in a slated 15-round title fight at Madison Square Garden.",2883208503,newspapers,, Copyright Kansas City Call 1956, Article," Dec 28, 1956", English, English," Kansas City, Missouri","Dec 28, 1956",The Call (1933-),1956,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/ray-robinson-meets-gene-fullmer-wednesday-nite/docview/2883208503/se-2?accountid=14556, 6,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Ray+Robinson+Meets+Gene+Fullmer+Wednesday+Nite%3A+To+Battle+For+World+160+Title%3B+Top+Condition+For+Both+Fighter+Report+The+Televised+Scrap&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1956-12-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=6&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
"Monarchs Blank Birmingham Barons 4 to 0: Nunez Allows One Hif; Some 2,000 Watch Kay Cee Whip The Barons Sunday Nite: Nunez Allows One Hif; Some 2,000 Watch Kay Cee Whip The Barons Sunday Nite","Tom Baird's mighty Kansas! City Monarchs, king-pins of the Negro American League, were quite inhospitable in their arc- light game Sunday night at Blues stadium, when they hung a 4-0 shellacking on the ambitious Birm- ingham Blaqk Barons.",2870826399,newspapers,, Copyright Kansas City Call 1953, Article," Jul 31, 1953", English, English," Kansas City, Missouri","Jul 31, 1953",The Call (1933-),1953,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/monarchs-blank-birmingham-barons-4-0-nunez-allows/docview/2870826399/se-2?accountid=14556, 10,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Monarchs+Blank+Birmingham+Barons+4+to+0%3A+Nunez+Allows+One+Hif%3B+Some+2%2C000+Watch+Kay+Cee+Whip+The+Barons+Sunday+Nite&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1953-07-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=10&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
"K. C. Eagerly Awaits The Langston, Lincoln Tilt: Classic Set For Sat. Nite; 9,000 Grid Fans Expected To See Okla-Mo Battle: Classic Set For Sat. Nite; 9,000 Grid Fans Expected To See Okla-Mo Battle","Kansas City grid fans are eagerly awaiting the one-and-only Negro college grid classic that will come their way this season. This game to be played Saturday night, Oct. 17 in Blues stadium wilt pit the Langston university Lions of Langston, Oklahoma versus the...",2870825388,newspapers,, Copyright Kansas City Call 1953, Article," Oct 16, 1953", English, English," Kansas City, Missouri","Oct 16, 1953",The Call (1933-),1953,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/k-c-eagerly-awaits-langston-lincoln-tilt-classic/docview/2870825388/se-2?accountid=14556, 12,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=K.+C.+Eagerly+Awaits+The+Langston%2C+Lincoln+Tilt%3A+Classic+Set+For+Sat.+Nite%3B+9%2C000+Grid+Fans+Expected+To+See+Okla-Mo+Battle&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1953-10-16&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=12&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
"Bratton, Gavilan To Fight For Title Friday Nite: Welters To Slug In Garden; NBA Welter Champ Is Clever Boxer, The Keed A Slugger: Welters To Slug In Garden; NBA Welter Champ Is Clever Boxer, The Keed A Slugger",NEW YORK-- Johnny Bratton of Chicago. who holds the NBA version of the world's welterweight championship. mil square off Friday night at Madison Square Garden in a slated 15-round brawl to see who is the best man to wear the royal crown which was given...,2870815645,newspapers,, Copyright Kansas City Call 1951, Article," May 18, 1951", English, English," Kansas City, Missouri","May 18, 1951",The Call (1933-),1951,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/bratton-gavilan-fight-title-friday-nite-welters/docview/2870815645/se-2?accountid=14556, 10,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Bratton%2C+Gavilan+To+Fight+For+Title+Friday+Nite%3A+Welters+To+Slug+In+Garden%3B+NBA+Welter+Champ+Is+Clever+Boxer%2C+The+Keed+A+Slugger&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1951-05-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=10&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Louis Will Attempt To Prove Wrong Old Adage They Never Come Back': Next Wednesday Nite The Brown Bomber Meets Charles: Next Wednesday Nite The Brown Bomber Meets Charles,"CHICAGO.-- Next Wednesday. .. Joe Louis will enter the ring Yankee stadium in an attempt disprove the old adage, ""they ever come back"" He will seek regain his heavyweight title. .. his sucessor, Ezzard Charles Cincinnati.",2870805784,newspapers,, Copyright Kansas City Call 1950, Article," Sep 22, 1950", English, English," Kansas City, Missouri","Sep 22, 1950",The Call (1933-),1950,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/louis-will-attempt-prove-wrong-old-adage-they/docview/2870805784/se-2?accountid=14556, 9,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Louis+Will+Attempt+To+Prove+Wrong+Old+Adage+They+Never+Come+Back%27%3A+Next+Wednesday+Nite+The+Brown+Bomber+Meets+Charles&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1950-09-22&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=9&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Claims Sugar Ray Robinson 'Ran Out' On Fight: Ex-Champ Says He's Sick Man; Robinson Says Headache Halted His Bout Saturday Nite: Ex-Champ Says He's Sick Man; Robinson Says Headache Halted His Bout Saturday Nite,"BOSTON.-- Sugar Ray Robinson, former welterweight and middleweight champion of the world, was accused of ""taking a powder"" last week-end when he announced he was be unable to go through with his bout with George Small of Brooklyn, N. Y., Saturday night at Boston Garden.",2868493698,newspapers,, Copyright Kansas City Call 1955, Article," Mar 11, 1955", English, English," Kansas City, Missouri","Mar 11, 1955",The Call (1933-),1955,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/claims-sugar-ray-robinson-ran-out-on-fight-ex/docview/2868493698/se-2?accountid=14556, 10,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Claims+Sugar+Ray+Robinson+%27Ran+Out%27+On+Fight%3A+Ex-Champ+Says+He%27s+Sick+Man%3B+Robinson+Says+Headache+Halted+His+Bout+Saturday+Nite&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1955-03-11&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=10&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Wallace (Bud) Smith To Defend Lightweight Title: To Fight Joe Brown Fri. Nite; Bout To Be Staged In New Orleans And Telecast Nationally: To Fight Joe Brown Fri. Nite; Bout To Be Staged In New Orleans And Telecast Nationally,"NEW ORLEANS,-- Wallace (Bud) Smith, lightweight champion of the world, will put his title on the line here Friday night when he comes out to defend his diadem in a slated 15-round bout against Joe Brown, a hungry and always dangerous bul little known native of...",2868489182,newspapers,, Copyright Kansas City Call 1956, Article," Aug 24, 1956", English, English," Kansas City, Missouri","Aug 24, 1956",The Call (1933-),1956,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/wallace-bud-smith-defend-lightweight-title-fight/docview/2868489182/se-2?accountid=14556, 11,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Wallace+%28Bud%29+Smith+To+Defend+Lightweight+Title%3A+To+Fight+Joe+Brown+Fri.+Nite%3B+Bout+To+Be+Staged+In+New+Orleans+And+Telecast+Nationally&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1956-08-24&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=11&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Fine Crowd Sees First Nite Bouts: Tourney Looms As One Of The Finest Of The Annual Tilts: Tourney Looms As One Of The Finest Of The Annual Tilts,Boxing fans who delight in watching courageous youngsters give everything they've got in a desperate effort to win a coveted Golden Gloves championship should make it a point to see the semi-final and final bouts of the 21st annual tournament which will...,2868417151,newspapers,, Copyright Kansas City Call 1956, Article," Feb 17, 1956", English, English," Kansas City, Missouri","Feb 17, 1956",The Call (1933-),1956,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/fine-crowd-sees-first-nite-bouts-tourney-looms-as/docview/2868417151/se-2?accountid=14556, 12,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Fine+Crowd+Sees+First+Nite+Bouts%3A+Tourney+Looms+As+One+Of+The+Finest+Of+The+Annual+Tilts&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1956-02-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=12&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Carter. Araujo To Fight For Title Friday Nite: Odds To Favor Araujo; Hot and Cold Champ Meets Tough Fighter At Madison Garden: Odds To Favor Araujo; Hot and Cold Champ Meets Tough Fighter At Madison Garden,"NEW YORK.-- Title-loving Jimmy Carter, lightweight champion of the world, will put his crown on the line Friday night at Midison Square Garden when he meets George Araujo of Providence, R.I. in a slated 15-round championship bout.",2868280636,newspapers,, Copyright Kansas City Call 1953, Article," Jun 12, 1953", English, English," Kansas City, Missouri","Jun 12, 1953",The Call (1933-),1953,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/carter-araujo-fight-title-friday-nite-odds-favor/docview/2868280636/se-2?accountid=14556, 12,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Carter.+Araujo+To+Fight+For+Title+Friday+Nite%3A+Odds+To+Favor+Araujo%3B+Hot+and+Cold+Champ+Meets+Tough+Fighter+At+Madison+Garden&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1953-06-12&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=12&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
"Trotter Nine To Play Hawaiians Mon. Nite: Game To Have Laughs; Ed Hamman, Clown, To Pop Clash With Hilarious Comedy: Game To Have Laughs; Ed Hamman, Clown, To Pop Clash With Hilarious Comedy","A top baseball game with a dash of top comedy will be played at Blues stadium Monday night. Aug. 23, when the Harlem Globe troters baseball team meets the Honolulu Hawaiian All-Stars in a single game starting at 8:30 o'clock with Clown Eddie Hamman...",2849680472,newspapers,, Copyright Kansas City Call 1948, Article," Aug 20, 1948", English, English," Kansas City, Missouri","Aug 20, 1948",The Call (1933-),1948,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/trotter-nine-play-hawaiians-mon-nite-game-have/docview/2849680472/se-2?accountid=14556, c18,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Trotter+Nine+To+Play+Hawaiians+Mon.+Nite%3A+Game+To+Have+Laughs%3B+Ed+Hamman%2C+Clown%2C+To+Pop+Clash+With+Hilarious+Comedy&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1948-08-20&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=c18&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Jo Claims Snub At Stock Club: Hits 'Race Bias' At Swank Nite Club: Hits 'Race Bias' At Swank Nite Club,,2849376216,newspapers,, Copyright Kansas City Call 1951, Article," Oct 26, 1951", English, English," Kansas City, Missouri","Oct 26, 1951",The Call (1933-),1951,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/jo-claims-snub-at-stock-club-hits-race-bias-swank/docview/2849376216/se-2?accountid=14556, 8,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Jo+Claims+Snub+At+Stock+Club%3A+Hits+%27Race+Bias%27+At+Swank+Nite+Club&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1951-10-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
Klice Bubbles As Stablemates Sweep Bouts: Six KC Glovers Win First Nite In National: Six KC Glovers Win First Nite In National,Three Golden Gloves boxers from the area of Greater Kansas City moved into the winners' circle Monday night in the big three ring boxing show of the National Golden Gloves tournament of champions in the arena of Municipal auditorium. It marked the...,2843364229,newspapers,, Copyright Kansas City Call 1965, Article," Mar 19, 1965", English, English," Kansas City, Missouri","Mar 19, 1965",The Call (1933-),1965,https://www2.lib.ku.edu/login?url=https://www.proquest.com/newspapers/klice-bubbles-as-stablemates-sweep-bouts-six-kc/docview/2843364229/se-2?accountid=14556, 11,https://VV6TT6SY5C.search.serialssolutions.com?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpkansascitycall&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Call+%281933-%29&amp;rft.atitle=Klice+Bubbles+As+Stablemates+Sweep+Bouts%3A+Six+KC+Glovers+Win+First+Nite+In+National&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1965-03-19&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=11&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Call+%281933-%29&amp;rft.issn=&amp;rft_id=info:doi/,"ProQuest Digital Collections, ProQuest Historical Newspapers: Global, ProQuest Historical Newspapers: Kansas City Call",ProQuestDocuments-2026-01-22(1).xls
